SCHUL_RDNMA,SCHUL_NM,LTTUD,LGTUD,least_dis,least_center
인천광역시 남동구 비류대로762번길 10,도림고등학교,37.4,126.7,0.9488179744920296,공단_고잔
인천광역시 서구 고산로40번길 30,인천원당고등학교,37.597202,126.704765,2.9782736286293567,중앙
인천광역시 연수구 신송로6번길 56,신송고등학교,37.3,126.6,4.430432959471216,대부
인천광역시 부평구 체육관로 179,인천영선고등학교,37.51636,126.74455,0.9522195514680892,신상
인천광역시 서구 마전로 74,인천마전고등학교,37.610497,126.66422,1.1368976028407964,검단
인천광역시 남동구 청능대로611번길 54,인천논현고등학교,37.404022,126.72713,0.2964816130800685,논현
인천광역시 부평구 굴포로 194-9,인천진산과학고등학교,37.51327,126.74371,0.8559063178061708,부평_삼산
인천광역시 중구 영종대로277번길 74-40,인천국제고등학교,37.489716,126.509415,2.3496445958166556,운서
인천광역시 남동구 장승로 91,인천만수고등학교,37.44709,126.74227,1.2212826197923072,만수
인천광역시 서구 염곡로 399,인천신현고등학교,37.520363,126.66776,0.6467166948708954,서부(인천)_신현
인천광역시 남동구 은봉로 283,인천남동고등학교,37.4,126.7,0.9488179744920296,공단_고잔
인천광역시 남동구 에코중앙로 130,미추홀외국어고등학교,37.4,126.7,0.9488179744920296,공단_고잔
인천광역시 부평구 경원대로 1109,인천상정고등학교,37.4807,126.69618,0.1207764852627164,십정
인천광역시 계양구 장제로 966,인천세원고등학교,37.551613,126.74476,1.4612190404392584,작전
인천광역시 남동구 에코중앙로 117,인천고잔고등학교,37.389153,126.72226,1.3556252805628999,논현
인천광역시 연수구 해송로 20,인천해송고등학교,37.382538,126.64587,0.8711375437456451,신송(구.송도)
인천광역시 남동구 앵고개로815번길 59,인천송천고등학교,37.395985,126.72168,1.084876145631696,논현
인천광역시 서구 담지로86번길 16-14,인천청라고등학교,37.537216,126.6608,1.8744046485050352,서부(인천)_연희
인천광역시 서구 청라에메랄드로 42,인천초은고등학교,37.529293,126.657135,1.9638873747636243,서부(인천)_신현
인천광역시 연수구 컨벤시아대로42번길 72,인천연송고등학교,37.4032,126.64659,1.0057386498126506,신송(구.송도)
인천광역시 중구 영종대로278번길 34,인천영종고등학교,37.48528,126.50148,1.5559857002388295,운서
인천광역시 서구 청라사파이어로140번길 25,인천해원고등학교,37.528,126.6276,2.965461464434001,만석
인천광역시 중구 영종대로277번길 117,인천하늘고등학교,37.49547,126.50708,2.078281673612337,운서
인천광역시 옹진군 영흥면 내동로 107,인천영흥고등학교,37.26589,126.480225,0.7468439334937996,영흥
인천광역시 연수구 아카데미로 192,인천과학예술영재학교,37.381893,126.62985,2.5230702230744377,신송(구.송도)
인천광역시 연수구 컨벤시아대로42번길 50,인천포스코고등학교,37.4013,126.64891,0.7644309502566243,신송(구.송도)
광주광역시 북구 용봉로 45,전남대학교사범대학부설고등학교,35.173534,126.9024,1.336471237911629,임동
광주광역시 북구 설죽로 369,고려고등학교,35.19382,126.89667,0.8385199122505241,일곡
광주광역시 서구 화정로 202,광덕고등학교,35.1,126.8,2.5232610567867257,송정
광주광역시 광산구 고봉로 812,광일고등학교,35.221436,126.74179,6.530230941125054,하남
광주광역시 북구 금호로40번길 40,광주경신여자고등학교,35.175533,126.891235,0.4486737079430036,임동
광주광역시 동구 중앙로 302,광주고등학교,35.2,126.9,0.5187798850928009,일곡
광주광역시 북구 첨단과기로 215,광주과학고등학교,35.228054,126.848045,0.6310944014017579,첨단
광주광역시 북구 설죽로315번길 14,광주공업고등학교,35.19011,126.89728,1.0833587104459774,일곡
광주광역시 서구 전평길 50,광주대동고등학교,35.119385,126.84955,1.488147951218209,풍암
광주광역시 남구 서문대로627번길 20,광주동성고등학교,35.11585,126.89626,1.6626221019459237,월산
광주광역시 북구 동문대로 50,광주동신고등학교,35.169796,126.92378,0.3908422011350983,우산
광주광역시 북구 동문대로 50,광주동신여자고등학교,35.169796,126.92378,0.3908422011350983,우산
광주광역시 서구 화정로253번길 27,광주서석고등학교,35.148563,126.88148,0.7968265762542012,화정
광주광역시 남구 백운로26번길 20,광주석산고등학교,35.139732,126.90891,1.1836057859524556,대인
광주광역시 남구 백서로 13,광주수피아여자고등학교,35.137493,126.90979,1.1099288218218701,봉선
광주광역시 북구 모룡대길 40,광주숭일고등학교,35.217743,126.896866,0.7629861819480663,일곡
광주광역시 서구 상무대로1014번길 43,광주여자고등학교,35.148483,126.87332,0.4656001274780562,염주
광주광역시 남구 서문대로627번길 20,광주여자상업고등학교,35.11585,126.89626,1.6626221019459237,월산
광주광역시 북구 서강로 133,광주예술고등학교,35.1837,126.8749,0.544704060989351,동림
광주광역시 남구 서문대로 390,광주인성고등학교,35.102806,126.8813,0.610333048180711,송하
광주광역시 북구 능안로 30,광주자연과학고등학교,35.19021,126.91806,0.7219260887677132,문흥
광주광역시 광산구 상무대로 312,광주소프트웨어마이스터고등학교,35.14289,126.80022,1.8764273622292855,송정
광주광역시 광산구 첨단중앙로 7,광주전자공업고등학교,35.20556,126.84195,1.192001974258436,첨단
광주광역시 광산구 사암로92번길 ,광주자동화설비공업고등학교,35.149807,126.813614,1.359431418831432,월곡
광주광역시 북구 독립로237번길 33,광주제일고등학교,35.15369,126.90645,0.9304983071782312,대인
광주광역시 북구 금호로 100,금호중앙여자고등학교,35.0,126.9,5.561370375915782,능주
광주광역시 광산구 왕버들로 307,광주진흥고등학교,35.19601,126.84209,1.0990755210974472,신가
광주광역시 북구 하서로 55,광주체육고등학교,35.1,126.8,2.5232610567867257,송정
광주광역시 북구 설죽로 433,국제고등학교,35.19932,126.89795,0.47385612071263683,일곡
광주광역시 북구 금호로 80,금파공업고등학교,35.176624,126.887085,0.6559965164529518,임동
광주광역시 북구 금호로 100,금호고등학교,35.1786,126.88554,0.8675878182166726,임동
광주광역시 남구 서문대로 742번길 13,대광여자고등학교,35.125458,126.899124,1.126200185155386,월산
광주광역시 남구 서문대로663번길 37,대성여자고등학교,35.118916,126.893234,1.4572842026463069,월산
광주광역시 광산구 사이동길 16,동명고등학교,35.15563,126.740456,4.270280987549276,평동
광주광역시 남구 오방로 16-10,동아여자고등학교,35.12579,126.922066,0.48939082238674136,봉선
광주광역시 남구 천변좌로 604,동일미래과학고등학교,35.12639,126.92725,0.4403046232546365,학운
광주광역시 남구 제석로 73,문성고등학교,35.120506,126.90499,1.706956196704272,봉선
광주광역시 광산구 어등대로529번길 37,보문고등학교,35.154964,126.7769,1.9676364693892485,송정
광주광역시 북구 모룡대길 67,살레시오고등학교,35.13006,126.53309,5.14109674034279,함평
광주광역시 동구 필문대로273번길 21,살레시오여자고등학교,35.14697,126.92981,0.9786240039131298,학운
광주광역시 서구 상무민주로32번길 28,상무고등학교,35.154987,126.86014,0.8441404119339603,금호
광주광역시 북구 서강로 1,서강고등학교,35.176792,126.8689,0.6640774560974025,동림
광주광역시 남구 서문대로742번길 20,서진여자고등학교,35.125443,126.90006,1.1766553549626382,월산
광주광역시 남구 천변좌로604번길 12,설월여자고등학교,35.125797,126.927765,0.4582222946418563,학운
광주광역시 광산구 수완로12번길 21,명진고등학교,35.187294,126.830246,0.5294267232156006,신가
광주광역시 남구 송암로 73,송원고등학교,35.1,126.8,2.5232610567867257,송정
광주광역시 남구 송암로 73,송원여자고등학교,35.112976,126.87232,0.689310925763825,송하
광주광역시 광산구 월계로 117-8,숭덕고등학교,35.2144,126.839165,1.1498159686683729,첨단
광주광역시 남구 오방로 34-13,숭의과학기술고등학교,35.12755,126.92217,0.4236907488819014,봉선
광주광역시 서구 상무공원로 32,전남고등학교,35.14752,126.84373,0.5359973148749736,상무
광주광역시 광산구 왕버들로322번길 26,전남공업고등학교,35.193836,126.8425,1.0443580832242991,신가
광주광역시 동구 제봉로158번길 8,전남여자고등학교,350915.2,1265516.8,5944.579000998568,한경
광주광역시 북구 설죽로 433,전남여자상업고등학교,35.19932,126.89795,0.47385612071263683,일곡
광주광역시 광산구 소촌로 90-36,정광고등학교,35.1549,126.795715,1.7782404164047814,월곡
광주광역시 동구 의재로33번길 33,조선대학교부속고등학교,35.135223,126.93115,0.31593472033970466,학운
광주광역시 동구 지산로 36,조선대학교여자고등학교,35.146317,126.932236,0.7426157545524528,지산
광주광역시 남구 회서로 30,호남삼육고등학교,35.129673,126.89358,0.7404793765511747,월산
광주광역시 남구 송암로 73,송원여자상업고등학교,35.112236,126.873665,0.5326693080927434,송하
광주광역시 광산구 임방울대로165번길 17,운남고등학교,35.175606,126.8164,0.9039939296029057,월곡
광주광역시 서구 풍암신흥로39번길 20,풍암고등학교,35.12256,126.86738,0.5281312309453705,풍암
광주광역시 광산구 산월로 12-17,첨단고등학교,35.206886,126.83757,1.4981664259195964,신가
광주광역시 서구 내방로 217,상일여자고등학교,35.15858,126.86445,1.2606323350146242,금호
광주광역시 광산구 수등로 45,장덕고등학교,35.1,126.8,2.5232610567867257,송정
광주광역시 광산구 장덕로 155,수완고등학교,35.19822,126.825356,1.373995705472886,신가
광주광역시 북구 능안로30번길 33,문정여자고등학교,35.1,126.9,2.5085437625804627,송하
광주광역시 광산구 장덕로 75,성덕고등학교,35.19369,126.8074,1.3089428220162558,하남
광주광역시 북구 첨단연신로133번길 19,빛고을고등학교,35.20987,126.862045,1.5503527937092523,첨단
광주광역시 광산구 첨단중앙로181번길 42-26,비아고등학교,35.222458,126.836334,1.4187206504883807,비아
대전광역시 대덕구 동산초교로63번길 12,대전생활과학고등학교,36.34993,127.423065,0.6589025359351092,삼성
대전광역시 동구 소랑길 64,계룡디지텍고등학교,36.33649,127.43356,0.646127530196816,부사
대전광역시 중구 보문로111번길 63,남대전고등학교,36.310757,127.427826,0.44520730841611317,원동
대전광역시 유성구 대덕대로556번길 158,대덕고등학교,36.3,127.3,2.169519876266594,원내
대전광역시 유성구 가정북로 76,대덕소프트웨어마이스터고등학교,36.391373,127.363106,1.934265308127575,도룡
대전광역시 중구 목동로 23,대전대성고등학교,36.33283,127.40702,1.0277948853664307,문화
대전광역시 동구 대성2길 20,대전대성여자고등학교,36.336933,127.44152,0.7213857108230963,가양
대전광역시 중구 대흥로 110,대전고등학교,36.32237,127.424416,0.5253122062059482,원동
대전광역시 유성구 진잠로42번길 35,대전공업고등학교,36.297413,127.319176,0.37324457889189516,원내
대전광역시 유성구 과학로 46,대전과학고등학교,36.37423,127.37084,0.9517664085928627,도룡
대전광역시 서구 관저북로 94,대전관저고등학교,36.310856,127.337875,1.651911881798894,가수원
대전광역시 유성구 노은동로 99,대전노은고등학교,36.369244,127.31934,0.21617617793345137,노은
대전광역시 서구 오량1길 98,대전대신고등학교,36.309467,127.38076,0.9349215695184552,복수
대전광역시 중구 문화로 183,대전동산고등학교,36.315693,127.40495,0.7438685609613693,문화
대전광역시 동구 충정로 97,동아마이스터고등학교,36.34358,127.4544,1.1690417599224774,용운
대전광역시 서구 갈마역로 33,대전둔산여자고등학교,36.35322,127.373276,0.43180914391448877,갈마
대전광역시 서구 대덕대로 101,대전둔원고등학교,36.343037,127.373634,0.43163600017605663,갈마
대전광역시 서구 만년로 6,대전만년고등학교,36.3675,127.373184,0.8641253599143425,월평
대전광역시 서구 배재로46번길 77,대전제일고등학교,36.31332,127.37234,0.2685479422769175,복수
대전광역시 중구 대흥로 62,대전성모여자고등학교,36.322308,127.41872,0.8522878063916839,문화
대전광역시 대덕구 선비마을로23번길 11,대전송촌고등학교,36.36364,127.445915,0.43957935604514464,송촌
대전광역시 중구 부사로 48,대전신일여자고등학교,36.30829,127.43427,0.9262342727659706,원동
대전광역시 동구 용운로1번길 28-37,대전여자고등학교,36.329918,127.4468,1.374638812112042,가양
대전광역시 중구 대종로 555,대전여자상업고등학교,36.333282,127.42144,0.481158788591733,삼성
대전광역시 중구 서문로 47,대전국제통상고등학교,36.312992,127.40758,0.5925670497879492,문화
대전광역시 유성구 월드컵대로308번길 33,대전예술고등학교,36.34653,127.33262,0.4082869455518339,구암
대전광역시 서구 신갈마로 19,대전외국어고등학교,36.33625,127.36588,0.9784063956564845,갈마
대전광역시 유성구 대덕대로 939,대전전자디자인고등학교,36.41306,127.37706,2.294543168812281,도룡
대전광역시 중구 대종로 634,대전중앙고등학교,36.338318,127.41503,0.7808320357582937,삼성
대전광역시 유성구 원신흥로40번길 6,대전체육고등학교,36.336933,127.34343,1.7723972400117296,구암
대전광역시 중구 대둔산로 119-37,대전한빛고등학교,36.28015,127.373024,1.971599866933547,복수
대전광역시 대덕구 청림길 33,동대전고등학교,36.356556,127.42415,1.121865087419767,삼성
대전광역시 서구 계백로 1106,동방고등학교,36.30046,127.34598,0.9457132271874293,가수원
대전광역시 동구 옥천로 423,대전동신과학고등학교,36.333084,127.47436,1.4025099959807987,용운
대전광역시 동구 우암로 380,명석고등학교,36.35275,127.45471,1.592469694688563,송촌
대전광역시 동구 우암로 57,보문고등학교,36.33693,127.4235,0.2890187528270249,삼성
대전광역시 대덕구 석봉로 15,대전이문고등학교,362652.7,1272520.8,15235.418364140585, 울릉 
대전광역시 서구 월평동로 60,서대전고등학교,36.360924,127.36883,0.2249801669201378,월평
대전광역시 서구 배재로197번길 20,서대전여자고등학교,36.32715,127.36877,1.266242453378057,복수
대전광역시 서구 계백로828번길 30,서일고등학교,36.293327,127.32365,0.538083872945639,원내
대전광역시 서구 구봉산북로 22,서일여자고등학교,36.293694,127.32385,0.5654037032251079,원내
대전광역시 대덕구 신탄진북로 14,신탄진고등학교,36.4,127.4,0.6667043796205063,전민
대전광역시 동구 동대전로131번길 53,우송고등학교,36.334908,127.443535,0.9119017708636075,가양
대전광역시 유성구 유성대로654번길 130,유성고등학교,36.349663,127.33538,0.6838787499389083,구암
대전광역시 유성구 월드컵대로 270,유성생명과학고등학교,36.34706,127.32827,0.1661676080452925,구암
대전광역시 유성구 은구비로138번길 70,유성여자고등학교,36.38364,127.32842,1.5843880100506043,노은
대전 유성구 배울2로 68,중일고등학교,36.420532,127.38865,2.4015543451580754,전민
대전광역시 중구 보문로95번길 40,청란여자고등학교,36.310932,127.429596,0.4671179201611078,원동
대전광역시 서구 문정로 171,충남고등학교,36.34971,127.394264,0.2244503451436715,탄방
대전광역시 중구 산성로 154,충남기계공업고등학교,36.312233,127.4038,0.9585197702307048,문화
대전광역시 중구 선화로43번길 77,충남여자고등학교,36.3297,127.41132,0.7014856976496303,문화
대전광역시 서구 신갈마로141번길 58,한밭고등학교,36.346428,127.36502,0.6851156438373758,갈마
대전광역시 중구 선화로 50,호수돈여자고등학교,36.3266,127.41439,0.6020165527539122,문화
대전광역시 유성구 지족로 332,대전반석고등학교,36.386948,127.31353,1.3047768313568668,노은
대전광역시 서구 관저서로 36,대전구봉고등학교,36.29549,127.33105,1.3738035199704897,원내
대전광역시 유성구 전민로 63,대전전민고등학교,36.39811,127.39865,0.8193463446511717,전민
대전광역시 서구 가장로 15,대전괴정고등학교,36.340065,127.37964,1.069752115521941,둔산
대전광역시 유성구 노은서로 202,대전지족고등학교,36.378197,127.315544,0.6741897543777846,노은
대전광역시 유성구 용산2로 2-16,대전용산고등학교,36.42077,127.39588,1.8331305112816685,전민
대전광역시 동구 신기로 71,대전가오고등학교,36.310562,127.45438,1.6261577976697899,용운
대전광역시 서구 혜천로 66,대전복수고등학교,36.303513,127.37333,0.40813153518410383,복수
대전광역시 유성구 원신흥남로 51,대전도안고등학교,36.336838,127.33737,1.2169018420670206,구암
울산광역시 남구 울밀로 2905,문수고등학교,35.55575,129.26524,1.1975581525219978,무거
울산광역시 울주군 온양읍 태화7길 43-16,남창고등학교,35.415543,129.27788,0.38621447328081215,온양
울산광역시 북구 고래로 54,울산동천고등학교,35.632504,129.33948,0.23035453945862908,농소
울산광역시 동구 봉수로 210,대송고등학교,35.505436,129.41898,1.1347913764718285,동부(울산)_화정
울산광역시 북구 사청1길 30,무룡고등학교,35.58615,129.3617,2.6238512998544157,병영
울산광역시 동구 학문로 50,방어진고등학교,35.504765,129.42282,0.766861649815255,전하
울산광역시 남구 두왕로190번길 59,삼일여자고등학교,35.516483,129.31738,1.0770591523060518,남부(울산)_공단
울산광역시 남구 남부순환도로 97,성광여자고등학교,35.54326,129.26588,0.3914022404898015,무거
울산광역시 중구 성신고교길 26,성신고등학교,35.563248,129.32797,1.406625172962438,남부(울산)_삼산
울산광역시 남구 문수로 458,신정고등학교,35.53272,129.30269,1.172849462087796,옥동
울산광역시 남구 대학로1번길 29,우신고등학교,35.53859,129.2505,1.4661283014741362,무거
울산광역시 울주군 온산읍 덕망로 54,울산기술공업고등학교,35.43867,129.30875,0.4399184068163059,온산
울산광역시 울주군 상북면 상북로 248,울산경의고등학교,35.58864,129.09328,5.1259865378430085,언양
울산광역시 중구 도화골15길 15,울산고등학교,35.564346,129.3314,1.230214931498942,병영
울산광역시 남구 중앙로204번길 49,울산공업고등학교,35.542976,129.31769,0.33110159257761057,남부(울산)_신정
울산광역시 울주군 범서읍 장검길 11,울산상업고등학교,35.5574,129.2555,1.5881772144616364,무거
울산광역시 동구 학문로 70,울산생활과학고등학교,35.50448,129.42151,0.8798662919688056,동부(울산)_화정
울산광역시 울주군 웅촌면 학교길 26,울산미용예술고등학교,35.466015,129.20393,0.33336121883144226,웅촌
울산광역시 남구 삼산로9번길 16,울산여자고등학교,35.53545,129.30876,1.2358719628004995,남부(울산)_신정
울산광역시 남구 두왕로 304,울산여자상업고등학교,35.52907,129.31006,1.2847843871763813,남부(울산)_신정
울산광역시 울주군 웅촌면 웅촌로 621-6,울산예술고등학교,35.481865,129.21628,1.694542666822409,웅촌
울산광역시 북구 율동6길 7,울산마이스터고등학교,35.56115,129.37819,3.371404042404999,염포
울산광역시 남구 남부순환도로 107,울산제일고등학교,35.542557,129.26888,0.6312884299947885,무거
울산광역시 중구 난곡로 33,울산중앙고등학교,35.555958,129.28519,0.3578146840618167,태화
울산광역시 중구 내황2길 33,울산중앙여자고등학교,35.55441,129.3442,0.7418561474949119,병영
울산광역시 북구 화동2길 28,울산에너지고등학교,35.5905,129.36906,3.476718542080073,병영
울산광역시 남구 문수로 436,학성고등학교,35.53163,129.30048,0.9407373846974313,옥동
울산광역시 중구 화합로 466,학성여자고등학교,35.566566,129.33511,0.8297678228327661,병영
울산광역시 동구 봉수로 455,현대고등학교,35.525192,129.42166,1.390669742203181,전하
울산광역시 동구 미포로 122,현대공업고등학교,35.537827,129.43216,2.041219749803122,전하
울산광역시 동구 방어진순환도로 1077,현대청운고등학교,35.5368,129.42816,1.94235587624077,전하
울산광역시 울주군 웅촌면 은현작동로 58,세인고등학교,35.473045,129.32521,2.119310712650464,남부(울산)_공단
울산광역시 동구 화암7길 55,화암고등학교,35.476974,129.40971,0.4970076331497812,화암
울산광역시 북구 율동2길 41,효정고등학교,353350.4,1292230.5,14484.113069282615,백령
울산광역시 중구 성안11길 21,울산애니원고등학교,35.578884,129.32118,2.572775800257959,병영
울산광역시 중구 종가3길 25,함월고등학교,35.56129,129.29755,0.22889865976425822,유곡
울산광역시 중구 다운로 180,다운고등학교,35.5,129.2,2.667914058372079,웅촌
울산광역시 울주군 상북면 도동신리로,울산과학고등학교,35.5987,129.10056,4.775972766983087,언양
울산광역시 동구 방어진순환도로 1200,남목고등학교,35.53796,129.4186,2.3241011767289725,염포
울산광역시 남구 돋질로339번길 13,삼산고등학교,35.5457,129.34227,0.7667813441204202,남부(울산)_삼산
울산광역시 남구 수암로 164,대현고등학교,35.526226,129.32448,1.0734228741527927,남부(울산)_신정
울산광역시 남구 수암로178번길 14,신선여자고등학교,35.525158,129.32607,1.232909845106093,남부(울산)_신정
울산광역시 남구 대학로1번길 17-28,무거고등학교,35.53657,129.25073,1.4498976184891843,무거
울산광역시 동구 화잠7길 25,문현고등학교,35.482433,129.40953,0.3410840439602059,화암
울산광역시 북구 동대11길 31,호계고등학교,35.630455,129.35526,1.3736927093963736,매곡
울산광역시 울주군 범서읍 대리로 69,범서고등학교,35.569927,129.24925,1.4439397377573293,범서
울산광역시 북구 달천철장길 23,달천고등학교,35.631706,129.32867,1.3511325817481852,농소
울산광역시 북구 중산동로 32-46,울산외국어고등학교,35.658833,129.35486,0.8843006581133941,매곡
울산광역시 남구 팔등로 115,울산강남고등학교,35.54702,129.31873,0.5477667212011098,남부(울산)_신정
울산광역시 북구 화동로 47,화봉고등학교,35.6,129.4,5.193588750291542,염포
울산광역시 북구 매산로 45,매곡고등학교,35.644604,129.35951,0.29003272811412795,매곡
울산광역시 울주군 범서읍 당앞로 96,천상고등학교,35.565384,129.22198,1.6176970473252326,범서
울산광역시 울주군 언양읍 언양로 53,언양고등학교,35.56174,129.13309,0.32586087395805813,언양
울산광역시 북구 산음3길 16,울산스포츠과학고등학교,35.623573,129.43059,7.704748310413619,염포
울산광역시 중구 종가로 560,약사고등학교,35.57352,129.3361,0.9477236434032658,병영
울산광역시 울주군 삼남면 반구대로 675,울산산업고등학교,35.55401,129.11832,1.9249449939007333,언양
울산광역시 울주군 온산읍 명봉거남로 76,온산고등학교,35.440777,129.3167,1.233467452875363,온산
울산광역시 북구 화암4길 8,강동고등학교,35.6,129.4,5.193588750291542,염포
세종특별자치시  다솜로 22,세종대성고등학교,36.496784,127.25548,1.1718814235557775,한솔
세종특별자치시  조치원읍 봉산로 16,세종여자고등학교,36.607372,127.28742,0.24009749461365545,조치원
세종특별자치시  누리로 34,한솔고등학교,36.47863,127.25281,0.7228474188070434,한솔
세종특별자치시  부강면 문곡달미길  6,세종하이텍고등학교,36.526474,127.383064,1.223931763633699,부강
세종특별자치시  조치원읍 조치원중고길 10,세종고등학교,36.61067,127.29965,1.2573791273642076,조치원
세종특별자치시  달빛1로 151,아름고등학교,36.5,127.2,5.243403905155249,아름
세종특별자치시  보듬4로 41,도담고등학교,36.5,127.2,5.243403905155249,아름
세종특별자치시  달빛1로 251,세종국제고등학교,36.513462,127.24591,0.15968022962024403,아름
세종특별자치시  달빛1로 60,종촌고등학교,36.50431,127.24389,0.5681413378523514,아름
세종특별자치시  마음안로 93,고운고등학교,36.51723,127.23604,1.2423271188498506,아름
세종특별자치시 연기면 중앙공원서로 60 ,세종예술고등학교,36.4,127.2,6.481906370831598,동학사
세종특별자치시  달빛1로 265,세종과학예술영재학교,36.522625,127.2489,0.7947527053394221,아름
세종특별자치시  갈매로 518,양지고등학교,36.50939,127.26838,0.49711835056977105,어진
세종특별자치시  마음안1로 53,두루고등학교,36.51723,127.23604,1.2423271188498506,아름
세종특별자치시  ,소담고등학교,36.484524,127.30104,1.1638880873708386,보람
세종특별자치시  한누리대로 2176,보람고등학교,36.47,127.28,1.3721968153687167,보람
세종특별자치시  새롬서로 68,새롬고등학교,36.5,127.2,5.243403905155249,아름
세종특별자치시 반곡동 64-12답 일원,반곡고등학교,11.0,11.0,12227.523643686667,백령
세종특별자치시  다정남로 15,다정고등학교,36.49342,127.2421,1.3124044621887359,아름
세종특별자치시  금남면 금남구즉로 196,세종장영실고등학교,36.477142,127.29964,0.9211355292998188,보람
경기도 가평군 가평읍 호반로 2601,가평고등학교,37.818157,127.513374,0.48614544418518607,가평
경기도 수원시 장안구 수일로 135,경기과학고등학교,37.3,127.0,0.483189644689669,정자
경기도 수원시 권선구 수인로598번길 3-24,경기대명고등학교,37.295856,126.940186,3.8818778779618484,반월
경기도 수원시 장안구 상률로 106,경기체육고등학교,37.303776,126.9784,0.5819651624743994,파장
경기도 이천시 설성면 설성로15번길 26,이천세무고등학교,37.13575,127.51887,5.932861335041077,가남
경기도 의정부시 서부로 545,경민고등학교,37.747253,127.02489,1.346830612343424,중앙
경기도 의정부시 서부로 545,경민비즈니스고등학교,37.74698,127.025604,1.2688624957725017,중앙
경기도 의정부시 서부로 545,경민IT고등학교,37.746624,127.024475,1.3665803850962508,중앙
경기도 안산시 단원구 당곡로 93,경안고등학교,37.32602,126.83351,0.2920250628610136,고잔
경기도 안산시 단원구 석수로 131,경일관광경영고등학교,37.348133,126.80512,0.9485001980951142,선부
경기도 광주시 수하길11번길 43,경화여자고등학교,37.4,127.2,4.107064392637593,상대원
경기도 부천시 부흥로 261,계남고등학교,37.496105,126.77192,0.6737405302577878,중동
경기도 성남시 분당구 불정로 100,계원예술고등학교,37.35864,127.11585,0.4585193861754683,구미
경기도 고양시 일산서구 덕이로 172번길 4-39,백송고등학교,37.69737,126.74211,1.2221540117608278,대화
경기도 고양시 덕양구 통일로 820,고양외국어고등학교,37.689945,126.861565,3.4918679460973037,고봉
경기도 고양시 덕양구 삼송로 171,고양고등학교,37.654575,126.89266,0.1510944940661297,신도
경기도 안산시 단원구 광덕2로 222,고잔고등학교,37.308876,126.83552,0.9031078157782364,고잔
경기도 과천시 꿈보람길 26,과천고등학교,37.431076,126.99703,0.7428769098116693,중앙
경기도 과천시 희망길 36,과천여자고등학교,37.432568,126.988106,0.3794661068611146,중앙
경기도 과천시 희망길 36,과천외국어고등학교,37.43189,126.98833,0.33031459248401795,중앙
경기도 과천시 교육원로 17,과천중앙고등학교,37.422802,126.98619,0.6171650807684622,중앙
경기도 안양시 동안구 학의로 70,경기게임마이스터고등학교,37.39796,126.947655,0.5697333627146907,비산
경기도 안양시 동안구 일동로 115,관양고등학교,37.4,126.9,1.190639791824014,석수
경기도 포천시 관인면 관인로 20,관인고등학교,38.15867,127.25116,5.521901846263093,영북
경기도 남양주시 진접읍 장현로광동1길 10,광동고등학교,37.716442,127.17663,1.5811128804178056,진접
경기도 의정부시 서부로 691,의정부광동고등학교,37.75501,127.03686,1.2071931985966533,중앙
경기도 광명시 오리로876번길 17,광명고등학교,37.28429,126.51574,3.9908731830924027,영흥
경기도 광명시 새터안로 20,경기항공고등학교,37.47351,126.85731,1.3084154723377297,광남
경기도 광명시 시청로 127,광명북고등학교,37.4,126.8,1.248914324861794,연성
경기도 광명시 광명로812번길 16,명문고등학교,37.470314,126.84988,0.48137002714484634,광남
경기도 광명시 기아로13번안길 9-9,광명경영회계고등학교,37.437943,126.881325,0.837567305259177,소하
경기도 광명시 원광명안로 39,광문고등학교,37.465225,126.850105,0.6514214775029262,광남
경기도 광주시 수하길19번길 43,광주고등학교,37.417885,127.265045,0.21969612178372505,경안
경기도 광주시 곤지암읍 곤지암로 82,곤지암고등학교,37.348747,127.33772,0.749808293146659,곤지암
경기도 광주시 역동로63번길 1,광주중앙고등학교,37.40322,127.25715,1.121357711881096,경안
경기도 파주시 광탄면 혜음로1128번길 16,광탄고등학교,37.783173,126.84858,0.5785985051355079,광탄
경기도 구리시 장자대로 89,구리고등학교,37.588673,127.139984,1.063896935044114,인창
경기도 구리시 벌말로 168,구리여자고등학교,37.590706,127.15135,1.2316669455973244,가운
경기도 시흥시 군자로487번길 54,군자디지털과학고등학교,37.349808,126.785774,2.3247099642830387,선부
경기도 군포시 오금로 118,군포고등학교,37.357418,126.94021,1.491380380841558,오금
경기도 군포시 수리산로 153,군포e비즈니스고등학교,37.362946,126.9184,1.048176834434319,산본
경기도 수원시 권선구 세권로 276,권선고등학교,37.252796,127.03337,0.3595386749039942,남부
경기도 안양시 만안구 삼덕로 49,근명고등학교,37.393093,126.92002,0.6462647258817426,안양
경기도 남양주시 경춘로992번길 10,금곡고등학교,37.633232,127.21361,2.180009869213357,평내
경기 용인시 기흥구 관곡로 20,기흥고등학교,37.282307,127.108795,0.2563633730468399,구갈
경기도 김포시 봉화로 37-15,김포고등학교,37.618755,126.7123,1.5731373599265714,중앙
경기도 김포시 봉화로 69,김포제일공업고등학교,37.620556,126.71002,1.4063338772260894,중앙
경기도 성남시 분당구 대왕판교로 477,낙생고등학교,37.38708,127.10089,1.6545483411379733,판교
경기도 양주시 남면 개나리18길 1,한국외식과학고등학교,37.89729,126.97961,0.8186503723472027,남면
경기도 화성시 남양읍 시청로45번길 23,남양고등학교,37.209637,126.824,1.0393256395896462,남양
